video_id,languages_all,languages_non_auto,has_auto_dub,source,fetched_at,status,error
F3WMSWJ64Eg,en|en-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
1YRxK-hWg7c,en-US,en-US,false,youtubei.js,2025-12-31,ok,
I31pi-6NgqM,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ok4wZONsvSk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
O-621MyYKKo,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
k9muFAEq_-c,en-US,en-US,false,youtubei.js,2025-12-31,ok,
eyjLSzq9SBo,en,en,unknown,youtubei.js,2025-12-31,ok,
oatPso4yXPY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
lCUMNEGiZxY,en,en,unknown,youtubei.js,2025-12-31,ok,
VH6DaZ7pVQo,en,en,unknown,youtubei.js,2025-12-31,ok,
XxWtPMv4dMA,en,en,unknown,youtubei.js,2025-12-31,ok,
DS7Si3EJ9gE,en,en,unknown,youtubei.js,2025-12-31,ok,
G3JJLB25eO0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
AIdIu8SQtOI,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
e1-qBvAU0tY,en,en,unknown,youtubei.js,2025-12-31,ok,
pe8HjeI62J0,en,en,unknown,youtubei.js,2025-12-31,ok,
ho8KVOe_y08,en,en,unknown,youtubei.js,2025-12-31,ok,
aBL-DhdeAYc,en,en,unknown,youtubei.js,2025-12-31,ok,
sCAjHCyfjPU,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
zo1Hd3tozKs,en|en-US|es-US|fr-FR|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Qvx5Ekhddaw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
n4PehVqiyIQ,en,en,unknown,youtubei.js,2025-12-31,ok,
Tpyyr9e169Q,en-US,en-US,false,youtubei.js,2025-12-31,ok,
xwuyBTTuUrQ,de-DE|en|en-US|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_ASn9eJNL64,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR|vi,en-US,true,youtubei.js,2025-12-31,ok,
mF7PXstubvs,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
SCognYXKTI4,en,en,unknown,youtubei.js,2025-12-31,ok,
vm60AJRhd1E,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
X8pcznnWbkY,en,en,unknown,youtubei.js,2025-12-31,ok,
ZXBu2Htnie4,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
6rSVf6KruKc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
PgulkcPkBdk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
yhg4jkloYQ4,en,en,unknown,youtubei.js,2025-12-31,ok,
3BqHn0u8xFM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
SXV2lc0qqnM,de-DE|en|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Bgc2-3ozo00,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
QCxXWKRgRvk,de-DE|en|en-US|es-US|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
yS-dq_vU9OU,en|en-US|es-US|fr-FR|ml,en-US,true,youtubei.js,2025-12-31,ok,
xWCsRKbXJYE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
VmBDBfBhGII,en,en,unknown,youtubei.js,2025-12-31,ok,
E-QQgIX6xr4,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
STsjV5_ZqWw,en-US,en-US,false,youtubei.js,2025-12-31,ok,
eYGP6HHYH3M,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
4QLtftU7xtQ,en,en,unknown,youtubei.js,2025-12-31,ok,
GRy43ljtqXE,en-US,en-US,false,youtubei.js,2025-12-31,ok,
zwX95UaKCRg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
sLN27wguj2Q,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
8yozX45QCqk,en,en,unknown,youtubei.js,2025-12-31,ok,
0cq_SgBd0-c,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
-FbRbTWf5JM,en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
gIAsT2uDGxE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
o7tpBXOLV1E,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
9SSv3ASZ-tk,de-DE|en|en-US|es-US|fr-FR|hi|id|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
YXoYccEo1XM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
isEwaLUiLP4,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
sd-Ti6QFeaU,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5qJbsMb4RPg,de-DE|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
vhVHxojwFgU,en,en,unknown,youtubei.js,2025-12-31,ok,
KB24FakYVmc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
C7VxAOHeF4o,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
FqsIQk0pT0M,en,en,unknown,youtubei.js,2025-12-31,ok,
y3x9hz1cGWE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
jiJg1wGfzWo,en,en,false,youtubei.js,2025-12-31,ok,fallback:video_default_audio_language
Gp_pB9UCnIQ,de-DE|en|en-US|es-US|fr-FR|hi|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
P_O3eeVGYik,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
xR1sLdupUDs,en,en,unknown,youtubei.js,2025-12-31,ok,
4Gs2ZIwkXSQ,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
JVwYB0PY37k,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
6e1ydLyZYe8,en-US,en-US,false,youtubei.js,2025-12-31,ok,
1kGnCB5qpOw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UIcGn4RcvlU,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
LX07w8_uNtk,en,en,unknown,youtubei.js,2025-12-31,ok,
kwuwJURHgX4,en,en,unknown,youtubei.js,2025-12-31,ok,
hP9zimdPXtk,en-US,en-US,false,youtubei.js,2025-12-31,ok,
Wa1eWChj-o4,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
z4RLbtgaWbQ,de-DE|en|en-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
nKi7CzP9Dxs,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
J2I2vQQwiyE,de-DE|en|en-US|es-US|fr-FR|hi|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
xPp9rvLvdxI,en,en,unknown,youtubei.js,2025-12-31,ok,
VeMNvRYstxQ,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Z73FefuxtlM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
VYqQ-aShpBc,en,en,unknown,youtubei.js,2025-12-31,ok,
KOFqBrwld3c,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Gg-dGBo2D1U,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
77tnUHpMQ1E,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
9MgctssX5vY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
NT-fgaYKhVg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
R4sYp1FPw-0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
-v3R678Pvj8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
6SI-8yZSUPU,en,en,unknown,youtubei.js,2025-12-31,ok,
gLpUe2vVEdE,en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
rdHRX7iIAQs,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5Dgkc3ret2w,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
buSaywCF6E8,en|en-US|es-US|fr-FR|hi|pl,en-US,true,youtubei.js,2025-12-31,ok,
6zvspznTdIM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
t1g0uoBlQ68,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
0tNFEXImX0o,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR|vi,en-US,true,youtubei.js,2025-12-31,ok,
YBi6gUbsz-E,en,en,unknown,youtubei.js,2025-12-31,ok,
qnJHn8_ER9g,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
nNBTLbw1_2Q,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
WVt_LIbIN7M,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Kob0wwKtyC8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
yE8rkG9Dw4s,en,en,unknown,youtubei.js,2025-12-31,ok,
7c9f9sr6BPg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
YMTLkDrcr28,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
bA32J-dmtC4,en,en,unknown,youtubei.js,2025-12-31,ok,
kiQRPRkouAM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
SLSviqKGxSA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Y45aema4iyM,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
5e65WRAA3T0,de-DE|en|en-US|es-US|fr-FR|id|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_QPcclYWOr4,en-US,en-US,false,youtubei.js,2025-12-31,ok,
6LyCC6jjcx8,de-DE|en|en-US|es-419|es-US|id|it|ja,en-US,true,youtubei.js,2025-12-31,ok,
7GGzc3x9WJU,de-DE|en|en-GB|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
RQlrSvnG3dg,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
V9R6zFpf9Gw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
WaUzu-iksi8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
OYx1wPSXkUw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
CSf8i8bHIns,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
93M3La8n8mw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
atI-JPGcF-k,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
K93zcgFsynk,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
8pxH-wqtV2M,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Hu73WFkxL6A,en,en,unknown,youtubei.js,2025-12-31,ok,
ghy-FMZSJR0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
HiS1-l2xadg,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Lx4YuW3bagE,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Jf7Uo6nqaIg,de-DE|en|en-US|es-US|hi|id|it|ml|nl-NL|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
DU3OdTLuHf0,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|ml|pl|pt-BR|uk,en-US,true,youtubei.js,2025-12-31,ok,
7k85eD_tQZo,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_di83KPJY3s,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
qjfaoe847qQ,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_tTwjDRa110,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Zt9rvaijpPY,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Ya2D1ao_n2s,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
_UTZDR1Go24,en,en,unknown,youtubei.js,2025-12-31,ok,
kXLr_bIlz4A,en,en,unknown,youtubei.js,2025-12-31,ok,
BTOODPf-iuc,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|pt|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
L4-F_UakaA8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
Af3ZG47oT7I,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
UNmaARtB4Ws,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
69HCbzffHAc,de-DE|en|en-US|es-419|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
2eUDExCeayw,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
3pAnRKD4raY,en,en,unknown,youtubei.js,2025-12-31,ok,
ySjk2_4kDQE,de-DE|en|en-US|es-US|fr-FR|hi|id|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
cOi2nyiWFmY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
9m3dQC6IfwY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
hup_8uDXJx8,en,en,unknown,youtubei.js,2025-12-31,ok,
HFW70hUGRsk,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
SBxHJI9syC8,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
I9LbG3Y0_9M,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
ddV6jyDeCKA,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
EqWaWyvuClc,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
aNgE_hf41NY,de-DE|en|en-US|es-US|fr-FR|hi|id|it|ja|pl,en-US,true,youtubei.js,2025-12-31,ok,
jGIbUK4nw00,en,en,unknown,youtubei.js,2025-12-31,ok,
sAGEOKAG0zw,de-DE|en-GB|en-US|es-419|es-US|fr-FR|hi|id|it|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
tAj0B0g2F34,de-DE|en|en-US|es-US|fr-FR|hi|it|pl|pt-BR,en-US,true,youtubei.js,2025-12-31,ok,
